date,ticker,rss_text,sent_label,sent_conf,sent_score
2020-07-16,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-07-16,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-07-16,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-07-16,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-07-16,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-07-17,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-07-17,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-07-17,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-07-17,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-07-17,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-07-20,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-07-20,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-07-20,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-07-20,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-07-20,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-07-21,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-07-21,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-07-21,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-07-21,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-07-21,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-07-22,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-07-22,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-07-22,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-07-22,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-07-22,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-07-23,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-07-23,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-07-23,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-07-23,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-07-23,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-07-24,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-07-24,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-07-24,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-07-24,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-07-24,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-07-27,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-07-27,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-07-27,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-07-27,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-07-27,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-07-28,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-07-28,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-07-28,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-07-28,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-07-28,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-07-29,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-07-29,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-07-29,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-07-29,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-07-29,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-07-30,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-07-30,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-07-30,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-07-30,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-07-30,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-07-31,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-07-31,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-07-31,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-07-31,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-07-31,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-08-03,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-08-03,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-08-03,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-08-03,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-08-03,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-08-04,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-08-04,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-08-04,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-08-04,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-08-04,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-08-05,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-08-05,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-08-05,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-08-05,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-08-05,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-08-06,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-08-06,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-08-06,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-08-06,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-08-06,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-08-07,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-08-07,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-08-07,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-08-07,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-08-07,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-08-10,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-08-10,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-08-10,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-08-10,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-08-10,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-08-11,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-08-11,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-08-11,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-08-11,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-08-11,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-08-12,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-08-12,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-08-12,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-08-12,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-08-12,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-08-13,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-08-13,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-08-13,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-08-13,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-08-13,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-08-14,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-08-14,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-08-14,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-08-14,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-08-14,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-08-17,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-08-17,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-08-17,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-08-17,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-08-17,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-08-18,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-08-18,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-08-18,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-08-18,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-08-18,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-08-19,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-08-19,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-08-19,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-08-19,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-08-19,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-08-20,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-08-20,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-08-20,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-08-20,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-08-20,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-08-21,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-08-21,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-08-21,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-08-21,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-08-21,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-08-24,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-08-24,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-08-24,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-08-24,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-08-24,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-08-25,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-08-25,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-08-25,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-08-25,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-08-25,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-08-26,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-08-26,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-08-26,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-08-26,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-08-26,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-08-27,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-08-27,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-08-27,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-08-27,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-08-27,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-08-28,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-08-28,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-08-28,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-08-28,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-08-28,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-08-31,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-08-31,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-08-31,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-08-31,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-08-31,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-09-01,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-09-01,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-09-01,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-09-01,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-09-01,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-09-02,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-09-02,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-09-02,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-09-02,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-09-02,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-09-03,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-09-03,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-09-03,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-09-03,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-09-03,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-09-04,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-09-04,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-09-04,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-09-04,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-09-04,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-09-07,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-09-07,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-09-07,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-09-07,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-09-07,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-09-08,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-09-08,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-09-08,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-09-08,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-09-08,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-09-09,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-09-09,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-09-09,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-09-09,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-09-09,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-09-10,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-09-10,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-09-10,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-09-10,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-09-10,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-09-11,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-09-11,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-09-11,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-09-11,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-09-11,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-09-14,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-09-14,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-09-14,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-09-14,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-09-14,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-09-15,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-09-15,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-09-15,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-09-15,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-09-15,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-09-16,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-09-16,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-09-16,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-09-16,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-09-16,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-09-17,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-09-17,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-09-17,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-09-17,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-09-17,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-09-18,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-09-18,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-09-18,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-09-18,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-09-18,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-09-21,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-09-21,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-09-21,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-09-21,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-09-21,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-09-22,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-09-22,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-09-22,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-09-22,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-09-22,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-09-23,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-09-23,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-09-23,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-09-23,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-09-23,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-09-24,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-09-24,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-09-24,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-09-24,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-09-24,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-09-25,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-09-25,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-09-25,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-09-25,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-09-25,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-09-28,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-09-28,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-09-28,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-09-28,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-09-28,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-09-29,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-09-29,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-09-29,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-09-29,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-09-29,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-09-30,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-09-30,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-09-30,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-09-30,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-09-30,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-10-01,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-10-01,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-10-01,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-10-01,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-10-01,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-10-02,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-10-02,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-10-02,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-10-02,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-10-02,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-10-05,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-10-05,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-10-05,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-10-05,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-10-05,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-10-06,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-10-06,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-10-06,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-10-06,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-10-06,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-10-07,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-10-07,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-10-07,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-10-07,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-10-07,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-10-08,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-10-08,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-10-08,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-10-08,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-10-08,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-10-09,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-10-09,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-10-09,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-10-09,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-10-09,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-10-12,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-10-12,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-10-12,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-10-12,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-10-12,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-10-13,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-10-13,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-10-13,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-10-13,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-10-13,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-10-14,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-10-14,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-10-14,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-10-14,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-10-14,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-10-15,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-10-15,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-10-15,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-10-15,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-10-15,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-10-16,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-10-16,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-10-16,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-10-16,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-10-16,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-10-19,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-10-19,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-10-19,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-10-19,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-10-19,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-10-20,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-10-20,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-10-20,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-10-20,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-10-20,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-10-21,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-10-21,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-10-21,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-10-21,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-10-21,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-10-22,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-10-22,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-10-22,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-10-22,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-10-22,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-10-23,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-10-23,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-10-23,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-10-23,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-10-23,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-10-26,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-10-26,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-10-26,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-10-26,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-10-26,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-10-27,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-10-27,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-10-27,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-10-27,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-10-27,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-10-28,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-10-28,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-10-28,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-10-28,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-10-28,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-10-29,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-10-29,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-10-29,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-10-29,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-10-29,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-10-30,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2020-10-30,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2020-10-30,GM,GM RSS synthetic seed,positive,1.0,1.0
2020-10-30,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2020-10-30,COST,COST RSS synthetic seed,negative,1.0,-1.0
2020-11-02,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2020-11-02,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2020-11-02,GM,GM RSS synthetic seed,negative,1.0,-1.0
2020-11-02,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2020-11-02,COST,COST RSS synthetic seed,neutral,1.0,0.0
2020-11-03,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2020-11-03,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2020-11-03,GM,GM RSS synthetic seed,neutral,1.0,0.0
2020-11-03,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2020-11-03,COST,COST RSS synthetic seed,positive,1.0,1.0
2020-11-04,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
